ID article dans kezzia,Type d'article pour nom,Marque d'article pour nom,BIO (oui/non),Nom d'article au Super Cafoutch,Code barre,Nom fournisseur,Nom article chez fournisseur,Référence fournisseur,Colisage en unité de mesure,Prix HT par unité de mesure,Catégorie interne,TVA,Contrôle TVA,Poids net (kilo),Volume (litre),Lien vers photo,Pays d'origine,Produit en mercuriale (oui/non)
4398,Miel de châtaignier,- LA BASTIDE DES ABEILLE,non,Miel de châtaignier - LA BASTIDE DES ABEILLE,3263628804062,Agidra,Miel de châtaignier France pot 280g CT DE 6,205241,6,"4,58","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,28",,https://www.agidra.com/images/vignettes/205241_XZ1.jpg,France,non
4403,Miel de fleurs,- LES RUCHERS DU SOLEIL,oui,Miel de fleurs - LES RUCHERS DU SOLEIL,3088541001271,Agidra,Miel de fleurs BIO liquide pot 375g CT 6 POT,205214,6,"3,69","Alimentaire / Épicerie / Miel, Confitures, Chocolat TVA 5,5%, Pâte à tartiner TVA 5,5%",A5.5-V5.5,ok,"0,375",,https://www.agidra.com/images/vignettes/205214_XZ1.jpg,France,non
4589,Galettes de riz,,oui,Galettes de riz ,3580281020081,Agidra,Galettes de riz BIO paquet 100g plateau de 12 X 100g,102008,12,"0,54","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,1",,https://www.agidra.com/images/vignettes/102008_XZ1.jpg,France,non
4594,Galettes de riz chocolat noir,,oui,Galettes de riz chocolat noir ,3580281020104,Agidra,Galettes de riz chocolat noir BIO paquet 100g carton de 12 x 100g,102010,12,"0,88","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,1",,https://www.agidra.com/images/vignettes/102010_XZ1.jpg,,non
4690,Sucre blanc en poudre,- MI PERLA,non,Sucre blanc en poudre - MI PERLA,8714975001192,Agidra,Sucre blanc en poudre doypack 750g CT DE 10,2525021,10,"0,79",Alimentaire / Épicerie / Sucre,A5.5-V5.5,ok,"0,75",,https://www.agidra.com/images/vignettes/2525021_XZ1.jpg,,non
4691,Sucre blanc petits morceaux,- MI PERLA,non,Sucre blanc petits morceaux - MI PERLA,8714975998492,Agidra,Sucre blanc petits morceaux boîte 1kg CT DE 10,252501,10,"0,95",Alimentaire / Épicerie / Sucre,A5.5-V5.5,ok,1,,https://www.agidra.com/images/vignettes/252501_XZ1.jpg,,non
4693,Sucre glace,- GIRAUDON,non,Sucre glace - GIRAUDON,3075310210019,Agidra,Sucre glace paquet 1kg CT DE 12,2520051,12,"1,26",Alimentaire / Épicerie / Sucre,A5.5-V5.5,ok,1,,https://www.agidra.com/images/vignettes/2520051_XZ1.jpg,,non
4708,Levure boulangère,- SAINTE LUCIE,non,Levure boulangère - SAINTE LUCIE,3162050010037,Agidra,Levure boulangère 8 sachets 8g Sainte Lucie Carton de 12 x 8 sachets,301001,12,"0,99","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,064",,https://www.agidra.com/images/vignettes/301001_XZ1.jpg,,non
4709,Levure chimique,- SAINTE LUCIE,non,Levure chimique - SAINTE LUCIE,3162050009017,Agidra,Levure chimique 5 sachets 10g Sainte Lucie CT 24 LOTS,300901,24,"0,39","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,05",,https://www.agidra.com/images/vignettes/300901_XZ1.jpg,,non
5556,Chips de bananes,- B&S,oui,Chips de bananes - B&S,3580281230046,Agidra,Chips de bananes BIO paquet 70g B&S Carton de 16 x 70gr,123004,16,"0,69",Alimentaire / Épicerie / Apéritifs,A5.5-V5.5,ok,"0,07",,https://www.agidra.com/images/vignettes/123004_XZ1.jpg,,non
5558,Cookies maxi chocolat-noisettes,- FLEURS DES BLES,oui,Cookies maxi chocolat-noisettes - FLEURS DES BLES,3226219012314,Agidra,Cookies maxi chocolat-noisettes BIO paquet 185g CT 8 BTE,074126,8,"1,79","Alimentaire / Épicerie / Biscuits, Galettes, Tartines, Pain et Patisserie Indus",A5.5-V5.5,ok,"0,185",,https://www.agidra.com/images/vignettes/074126_XZ1.jpg,,non
5600,Corn Flakes,,oui,Corn Flakes ,3580281080177,Agidra,Corn Flakes BIO paquet 300g CT DE 6 BOITES,108017,6,"1,65",Alimentaire / Épicerie / Céréales petit déjeuner,A5.5-V5.5,ok,"0,3",,https://www.agidra.com/images/vignettes/108017_XZ1.jpg,,non
3110,Huile essentielle Cèdre,- FINESSENCE,oui,Huile essentielle Cèdre - FINESSENCE,3760168394089,Comptoir Des Lys,HE CEDRE DE L'ATLAS DU MAROC BIO*,FINES-107,3,"3,4","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1pvEM3uv7GDmtkRMpTbHryUWmm97gh5YZ,,non
3112,Huile essentielle Citron,- FINESSENCE,oui,Huile essentielle Citron - FINESSENCE,3760168394102,Comptoir Des Lys,HE CITRON DE SICILE (ZESTE) BIO*,FINES-109,3,"3,4","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1K9fk1ChUybLDUNqC06JHezhVDgIsYkqh,,non
3118,Huile essentielle eucalyptus globulus,- FINESSENCE,oui,Huile essentielle eucalyptus globulus - FINESSENCE,3760168394164,Comptoir Des Lys,HE EUCALYPTUS GLOBULUS EXTRAT D'ESPAGNE BIO*,FINES-115,3,"2,5","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1PBnhrdKrNzZoDVhY5eDExdYKZyx4BSHC,,non
3119,Huile essentielle eucalyptus radiata,- FINESSENCE,oui,Huile essentielle eucalyptus radiata - FINESSENCE,3760168394171,Comptoir Des Lys,HE EUCALYPTUS RADIATA D'AUSTRALIE BIO*,FINES-116,3,4,"Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1IDVLu9s6WkQz9LCMgHAOJfsiYv3eFiiB,,non
3120,Huile essentielle gaultherie couchée,- FINESSENCE,oui,Huile essentielle gaultherie couchée - FINESSENCE,3760168394188,Comptoir Des Lys,HE GAULTHERIE COUCHEE DU NEPAL BIO*,FINES-117,3,"4,65","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1snzCx9AcrgbP5TKTA5Bgqq80ftAQ3Eyk,,non
3122,Huile essentielle géranium rosat,- FINESSENCE,oui,Huile essentielle géranium rosat - FINESSENCE,3760168394201,Comptoir Des Lys,HE GERANIUM ROSAT D'EGYPTE BIO*,FINES-119,1,"5,39","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1Jp8b_lGh1XiNOXtuWkzO08cTIEFHTJpP,,non
3128,Huile essentielle lavande fine,- FINESSENCE,oui,Huile essentielle lavande fine - FINESSENCE,3760168394263,Comptoir Des Lys,HE LAVANDE FINE DE PROVENCE BIO*,FINES-125,3,"6,2","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1gEvxtYeILxNxDlS_9VNAFAGIhsQxNO-V,,non
3136,Huile essentielle menthe poivrée,- FINESSENCE,oui,Huile essentielle menthe poivrée - FINESSENCE,3760168394348,Comptoir Des Lys,HE MENTHE POIVREE FORTE & MENTHOLEE BIO*,FINES-133,3,"5,7","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1hHLzz_LTNbn3v-PdtLjITBkz5ySKd-s3,,non
3138,Huile essentielle niaouli,- FINESSENCE,oui,Huile essentielle niaouli - FINESSENCE,3760168394362,Comptoir Des Lys,HE NIAOULI DE MADAGASCAR BIO*,FINES-135,3,"2,95","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=14TnBJxg9ddUN9SQZxPQbhDEC0rNViVW-,,non
3147,Huile essentielle ravintsara,- FINESSENCE,oui,Huile essentielle ravintsara - FINESSENCE,3760168394454,Comptoir Des Lys,HE RAVINTSARA DE MADAGASCAR BIO*,FINES-144,3,"5,6","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1aZBe7GID0mG6kECPLO_CrZ1IvisxEefc,,non
3155,Huile essentielle tea tree,- FINESSENCE,oui,Huile essentielle tea tree - FINESSENCE,3760168394522,Comptoir Des Lys,HE TEA TREE D'AUSTRALIE BIO*,FINES-152,3,"4,35","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,01",https://drive.google.com/open?id=1Lqwsu7zkLx-_8QeMCqOyraNtwnlkA5AM,,non
3159,Huille essentielle thym fort,- FINESSENCE,oui,Huille essentielle thym fort - FINESSENCE,3760168394560,Comptoir Des Lys,HE THYM FORT A THYMOL BIO*,FINES-156,1,"5,75","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,005",https://drive.google.com/open?id=1bcpNwS23nbWyiIqbBSeJKSqYczq_08HB,,non
3174,Huille essentielle menthe poivrée,- FINESSENCE,oui,Huille essentielle menthe poivrée - FINESSENCE,3760168391736,Comptoir Des Lys,HE MENTHE POIVREE BIO,FINE-166,1,"11,64","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,03",https://drive.google.com/open?id=1UHqlnKtjT5ZxRPj7_CqF9bheR2M0Mrad,,non
3177,Huile essentielle tea tree,- FINESSENCE,oui,Huile essentielle tea tree - FINESSENCE,3760168391705,Comptoir Des Lys,HE TEA TREE BIO,FINE-169,1,"8,87","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,03",https://drive.google.com/open?id=1XTly5r73ED5Q5D4jdpp9-Jq0QwbVcb8I,,non
3195,Diffusion atmosphérique,- FINESSENCE,oui,Diffusion atmosphérique - FINESSENCE,3760168390821,Comptoir Des Lys,AD PURIFIANT ATMOSPHERIQUE,FINE-304,6,"6,95","Non Alimentaire / Droguerie Hygiène / Huiles Essentielles, Huiles de soin pures TVA 5,5%",A5.5-V5.5,ok,,"0,03",http://www.comptoirdeslys.com/media/wadiff_purifiant__099847000_1034_14052018.png,,non
2830,Liquide vaisselle fleur d'oranger,- ETAMINE DU LYS,non,Liquide vaisselle fleur d'oranger - ETAMINE DU LYS,3538395203203,Comptoir Des Lys,LIQUIDE VAISSELLE FLEUR D'ORANGER (ECOCERT),0520320,8,"3,01",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,5",https://drive.google.com/open?id=1gkgJc6F9lcKV0Ehldphat1d6kTW-0SQT,,non
2833,Liquide vaisselle amande,- ETAMINE DU LYS,non,Liquide vaisselle amande - ETAMINE DU LYS,3538395211505,Comptoir Des Lys,LIQUIDE VAISSELLE HYPOALLERGENIQUE AMANDE (ECOCERT,0521120,8,"3,01",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1jzXUdkxgbBMUjlSdDP9dXze0Qp9u3kyr,,non
2839,Gel lave vaisselle,- ETAMINE DU LYS,non,Gel lave vaisselle - ETAMINE DU LYS,3538394520820,Comptoir Des Lys,GEL LAVE-VAISSELLE (Ecocert),0520820,6,"6,08",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1uggsQ0o4BfAlRQJvJBp6FmvYZKny3Gv4,,non
2841,Liquide rinçage vaiselle,- ETAMINE DU LYS,non,Liquide rinçage vaiselle - ETAMINE DU LYS,3538394911291,Comptoir Des Lys,RINCAGE LAVE-VAISSELLE (Ecocert),0521020,8,"3,95",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1FhN0EaHr5p5YorUlvhB-79JnWQwYlP-W,,non
2843,Sels régénérant,- ETAMINE DU LYS,non,Sels régénérant - ETAMINE DU LYS,3538394911307,Comptoir Des Lys,SEL REGENERANT (Ecocert),0521240,6,"2,96",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,"2,5",,https://drive.google.com/open?id=1MncjbY2tho5AoncStkplOoDXTRxyi_68,,non
2855,Assouplissant lavande,- ETAMINE DU LYS,non,Assouplissant lavande - ETAMINE DU LYS,3538394911161,Comptoir Des Lys,ASSOUPLISSANT LAVANDE (Ecocert),0530820,8,"3,54",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1iESmYFH3K93BWfUCA40G5EKXoeAzz3jk,,non
2867,Nettoyant sol et surface,- ETAMINE DU LYS,non,Nettoyant sol et surface - ETAMINE DU LYS,3538394911031,Comptoir Des Lys,SOLS & SURFACES (Ecocert),0511820,8,"5,13",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=15t_Osd8gQQKmzjDIPNGbkaNIAGfqg43-,,non
2875,Nettoyant brillance cuisine,- ETAMINE DU LYS,non,Nettoyant brillance cuisine - ETAMINE DU LYS,3538394913066,Comptoir Des Lys,BRILLANCE CUISINE (ECOCERT),0512110,6,"3,42",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,5",https://drive.google.com/open?id=152ITSyAXGQVx03KFXXTBOmJ30BoWHw_S,,non
2878,Recharge brillance cuisine,- ETAMINE DU LYS,non,Recharge brillance cuisine - ETAMINE DU LYS,3538395001106,Comptoir Des Lys,RECHARGE A DILUER CUISINE,0500110,6,"2,32",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,05",https://drive.google.com/open?id=1EwW-fj5oQWdqjNTgFt-456Y8ZG5-efix,,non
2879,Nettoyant vitre,- ETAMINE DU LYS,non,Nettoyant vitre - ETAMINE DU LYS,3538394911086,Comptoir Des Lys,NETTOYANT VITRES (Ecocert),0511010,6,"3,05",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,5",https://drive.google.com/open?id=1SYrhcfq2NicjUlJpS-9mEl4sO6qrfh2D,,non
2880,Recharge vitre,- ETAMINE DU LYS,non,Recharge vitre - ETAMINE DU LYS,3538395004107,Comptoir Des Lys,RECHARGE A DILUER VITRES (Ecocert),0500410,6,"2,26",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,05",https://www.etaminedulys.fr/boutique/234-product_page/recharge-a-diluer-nettoyant-vitres.jpg,,non
2884,Désinfectant,- ETAMINE DU LYS,non,Désinfectant - ETAMINE DU LYS,3538394550476,Comptoir Des Lys,DESINFECTANT (Ecocert),0550470,6,"5,76",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,75",https://drive.google.com/open?id=1tRM-8OMwJDTSi_2FdgrxuRDlmAr0_Oy-,,non
2886,Nettoyant brillance salle de bain,- ETAMINE DU LYS,non,Nettoyant brillance salle de bain - ETAMINE DU LYS,3538394911765,Comptoir Des Lys,BRILLANCE SALLE DE BAINS (Ecocert),0512010,6,"3,42",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,5",https://drive.google.com/open?id=1S43WPLV-suJ2TuFmnlha_01kWhwNho8H,,non
2887,Nettoyant brillance salle de bain,- ETAMINE DU LYS,non,Nettoyant brillance salle de bain - ETAMINE DU LYS,3538394911741,Comptoir Des Lys,BRILLANCE SALLE DE BAINS (Ecocert),0512020,8,"5,1",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,1,https://www.etaminedulys.fr/boutique/242-product_page/brillance-salle-de-bains.jpg,,non
2889,Recharge brillance salle de bain,- ETAMINE DU LYS,non,Recharge brillance salle de bain - ETAMINE DU LYS,3538395002103,Comptoir Des Lys,RECHARGE A DILUER SALLE DE BAINS,0500210,6,"2,32",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,05",https://drive.google.com/open?id=182abt0ZXXN8BNIfb8jElvsj30rd92wMO,,non
2890,Bloc gel WC,- ETAMINE DU LYS,non,Bloc gel WC - ETAMINE DU LYS,3538394511101,Comptoir Des Lys,BLOC GEL WC,0511100,6,"2,93",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,05",https://drive.google.com/open?id=1P5OKmrlFGVnn_L2PJFJ31OT4r65OjXoS,,non
2891,Recharge bloc gel WC,- ETAMINE DU LYS,non,Recharge bloc gel WC - ETAMINE DU LYS,3538394511118,Comptoir Des Lys,RECHARGES BLOC GEL WC X 2,0511110,6,"2,89",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,1",https://drive.google.com/open?id=1e_yjExC-nucWLevjmO4Jzz3DnA_GmNY7,,non
2916,Piège à mouche,- ETAMINE DU LYS,non,Piège à mouche - ETAMINE DU LYS,3538394551206,Comptoir Des Lys,PIEGE A MOUCHES,0552000,4,"7,89","Non Alimentaire / Bazar / Bougies, Insecticides",A20.0-V20.0,ok,,,https://drive.google.com/open?id=1u76xlilsZvCj8Tu2UfNnkcxlADCpiyb6,,non
2917,Recharge piège à mouche,- ETAMINE DU LYS,non,Recharge piège à mouche - ETAMINE DU LYS,3538394913073,Comptoir Des Lys,RECHARGE PIEGE A MOUCHES X 3,0552100,6,"6,81","Non Alimentaire / Bazar / Bougies, Insecticides",A20.0-V20.0,ok,,,https://drive.google.com/open?id=14uijieMt9OgrPNj6jJ_NBIeVv8QwAKqf,,non
2920,Piège à mite alimentaire,- ETAMINE DU LYS,non,Piège à mite alimentaire - ETAMINE DU LYS,3538395521604,Comptoir Des Lys,PIEGE MITES ALIMENTAIRES,0552160,12,"4,64","Non Alimentaire / Bazar / Bougies, Insecticides",A20.0-V20.0,ok,,,https://drive.google.com/open?id=1aqGau9mkSCpTX-P7Sr6qqNbD3WcKb7yb,,non
2924,Lessive liquide dermo,- ETAMINE DU LYS,non,Lessive liquide dermo - ETAMINE DU LYS,3538394930223,Comptoir Des Lys,LESSIVE LIQUIDE (Ecocert),0930220,4,"4,92",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1ebKUmVNFurRuL7DdcDCwZDKkvGRQi3Te,,non
2925,Assouplissant dermo,- ETAMINE DU LYS,non,Assouplissant dermo - ETAMINE DU LYS,3538394930827,Comptoir Des Lys,ASSOUPLISSANT (Ecocert),0930820,4,"4,39",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1bsiTNBIN4w4aWmM8lY7qprL7YxJ1NKoK,,non
2926,Liquide vaisselle,- FOURMI VERTE,non,Liquide vaisselle - FOURMI VERTE,3538390000104,Comptoir Des Lys,LIQUIDE VAISSELLE (Ecocert),1000010,12,"1,9",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,,https://drive.google.com/open?id=1AvKy4lonP01ca04McBXL6RQq9N-GxZAT,,non
2927,Nettoyant multi-usage,- FOURMI VERTE,non,Nettoyant multi-usage - FOURMI VERTE,3538390000203,Comptoir Des Lys,NETTOYANT MULTI-USAGES (Ecocert),1000020,12,"1,83",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1U_d86p68gME6eCXzLK6VnG43_u_JeK0M,,non
2928,Lessive liquide savon,- FOURMI VERTE,non,Lessive liquide savon - FOURMI VERTE,3538390000302,Comptoir Des Lys,LESSIVE LIQUIDE  (Ecocert),1000030,6,"3,99",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,"1,5",https://drive.google.com/open?id=164Gyw_AzJ4Uu0YYfc7cC6-EiO_HmDR0P,,non
2929,Assouplissant lavandin,- FOURMI VERTE,non,Assouplissant lavandin - FOURMI VERTE,3538390001200,Comptoir Des Lys,ASSOUPLISSANT  (Ecocert),1000120,6,"3,1",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,"1,5",https://drive.google.com/open?id=1zuOvw1G06bVNWrYgaMNnHwJzELTUuPiV,,non
2930,Gel WC vinaigre blanc,- FOURMI VERTE,non,Gel WC vinaigre blanc - FOURMI VERTE,3538390000500,Comptoir Des Lys,GEL WC  (Ecocert),1000050,10,"1,74",Non Alimentaire / Droguerie Hygiène / Produits ménagers,A20.0-V20.0,ok,,"0,75",https://drive.google.com/open?id=1k4OS2lSfjoTU80k2BWaddxFNoiskC0fI,,non
4889,Lessive fleur de ceriser et jasmin,- ETAMINE DU LYS,non,Lessive fleur de ceriser et jasmin - ETAMINE DU LYS,3538395301305,Comptoir Des Lys,LESSIVE LIQUIDE FLEUR DE CERISIER & JASMIN (Ecocert),0530130,3,"10,96",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,3,https://drive.google.com/open?id=16tglX2S6i_aVlYZc3gDKwnaR-3nY5i9G,,non
5759,Lessive fleur de ceriser et jasmin,- ETAMINE DU LYS,non,Lessive fleur de ceriser et jasmin - ETAMINE DU LYS,3538395301107,Comptoir Des Lys,LESSIVE LIQUIDE FLEUR DE CERISIER ET JASMIN 1 L,0530110,8,"4,57",Non Alimentaire / Droguerie Hygiène / Linge et lessive,A20.0-V20.0,ok,,1,https://drive.google.com/open?id=1Q_kBr7trPseW1fX2no-sDNygW2ZVbzX9,,non
2999,Gel douche haute tolérance mélisse,- COSLYS,oui,Gel douche haute tolérance mélisse - COSLYS,3538396131406,Comptoir Des Lys,GEL DOUCHE DERMO SENS Mélisse,0613140,6,"3,67","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,38",https://drive.google.com/open?id=1CgxTjqZHtP-TsBfjjc9DC7rgtrrdS6o5,,non
3000,Gel douche haute tolérance mauve,- COSLYS,oui,Gel douche haute tolérance mauve - COSLYS,3538396131604,Comptoir Des Lys,GEL DOUCHE DERMO SENS Mauve ,0613160,6,"3,67","Non Alimentaire / Parfumerie / Savons, Gels douches, Shampooings",A20.0-V20.0,ok,,"0,38",https://drive.google.com/open?id=1fIcudEDGSUfq5nZDbOgBAmkJDcKWgwke,,non
3062,Crème rasage expert hêtre,- COSLYS,oui,Crème rasage expert hêtre - COSLYS,3538396260304,Comptoir Des Lys,CREME RASAGE EXPERT Glisse facile,0626030,4,"6,28","Non Alimentaire / Parfumerie / Dentifrices, Rasage",A20.0-V20.0,ok,,"0,125",https://drive.google.com/open?id=1ycgME96UauDDHx_BzOt-52giWKKTLKmw,,non
3082,Coton tige,- SILVER CARE,oui,Coton tige - SILVER CARE,8432984000868,Comptoir Des Lys,COTON TIGE,SILVER-020,12,"1,38","Non Alimentaire / Droguerie Hygiène / PQ, Sopalin, Mouchoirs",A20.0-V20.0,ok,,,https://drive.google.com/open?id=1KoEmr8364eK0NGk3dXJQZ1-J5E-BQ-wR,,non
3084,Disque à démaquiller,- SILVER CARE,oui,Disque à démaquiller - SILVER CARE,8432984000882,Comptoir Des Lys,DISQUE A DEMAQUILLER,SILVER-022,12,"1,16","Non Alimentaire / Droguerie Hygiène / PQ, Sopalin, Mouchoirs",A20.0-V20.0,ok,,,https://drive.google.com/open?id=17IFLTUI-6c_ygmvd7GaGWIS9NWNanVz2,,non
3086,Coton hydrophile,- SILVER CARE,oui,Coton hydrophile - SILVER CARE,8432984000943,Comptoir Des Lys,COTON BIO HYDROPHILE,SILVER-024,24,"1,52","Non Alimentaire / Droguerie Hygiène / PQ, Sopalin, Mouchoirs",A20.0-V20.0,ok,,"0,1",https://drive.google.com/open?id=1LfEPsNPmU8pVACihdIg5oFR7-BeV_jcg,,non
3087,Coupe menstruelle taille S,- SILVER CARE,non,Coupe menstruelle taille S - SILVER CARE,8432984001094,Comptoir Des Lys,COUPE MENSTRUELLE - TAILLE S,SILVER-030,1,"12,6","Non Alimentaire / Parfumerie / Menstrues, Sexe TVA 5,5%",A5.5-V5.5,ok,,,https://drive.google.com/open?id=1nDZCX6vhIZ4vVERb0VWMqEG__qRLQoMn,,non
